title,overview,cosine_similarity
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 에너지 환경 대응형 복합 외피·창호/공조시스템 기술개발 1415095685.0 2.01e+19 NFEC-2011-01-134058 2009.0 2008.0 N38 지식경제부 200807451400301A 에너지자원기술개발 ZA13580 50218.0 기타 에너지기술 41000.0 기존건물 수명연장 기술 O3 에너지·자원 nan 에너지 효율기술 nan nan,"0.8168298160925714,0.6778938963741408,0.6714599621320779,0.6510657491339086,0.6278589104637513,0.6171062579441279,0.613282600129955,0.6042054443932352,0.5946587024254789,0.5944843720243469"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 건설공사장 소음 저감 방안 및 소음도 예측 프로그램 개발 1485007933.0 2.01e+19 NFEC-2011-01-135823 2009.0 2009.0 N34 환경부 1 차세대 핵심환경기술개발 ZA13580 50115.0 환경관리·정보 및 시스템기술 30700.0 위해성 관리를 통한 환경보건기술 O05 소음/진동관리 nan nan nan nan,"0.6808015448871927,0.6194388205766109,0.6156894066935275,0.601672245657848,0.6006997780957497,0.5946587024254789,0.5904696998849908,0.5900358492942088,0.5728342995135007,0.5666792212025291"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 고성능 다기능 콘크리트 개발 및 활용기술 1615000891.0 2.01e+19 NFEC-2011-01-134331 2010.0 2009.0 N17 국토해양부 31 건설기술혁신사업 ZA13580 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 P04 건설시공/재료 nan nan nan nan,"0.6644958229486346,0.6408779701941123,0.6326975556569521,0.6269635061036777,0.6171062579441279,0.6072340187356126,0.5900358492942088,0.5878537114775029,0.5791531682959882,0.5751965057028237"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 고농도 유기성 바이오매스의 선택적 고율 혐기성공정 적용을 통한 바이오 가스 발전 1415079941.0 2.01e+19 NFEC-2009-10-074531 2007.0 2007.0 38 산업자원부 2.01E+13 신재생에너지기술개발 ZA13580 50216.0 바이오에너지 기술 31600.0 바이오에너지기술 O5 에너지·자원 nan 신·재생에너지 nan nan,"0.677237270906404,0.6217796070821314,0.613282600129955,0.6109717986606911,0.6033257164326389,0.5837297293224113,0.5832596801442868,0.5751965057028237,0.5700773591503107,0.5666792212025291"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 저에너지 건물 구현을 위한 융복합기술 실증사업 1415114738.0 2.01e+19 NFEC-2011-11-150594 2011.0 2010.0 N38 지식경제부 200807451400301A 에너지자원기술개발지원 ZA13580 50211.0 에너지소재 기술 31300.0 에너지 소재기술 M05 전력IT nan nan nan nan,"0.683071647037205,0.6778938963741408,0.6554925109061552,0.6372308127363795,0.6326975556569521,0.6146172598081806,0.6071243670875844,0.606375991604082,0.6033257164326389,0.6006997780957497"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 수영용수 수준의 하수 고도처리를 위한 I3 system 실용화 1480002535.0 2.01e+19 NFEC-2011-01-133924 2006.0 2006.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50113.0 수질오염처리 및 재이용기술 30200.0 수질관리 및 수자원 확보기술 N2 환경 nan 환경오염제어·관리기술 nan nan,"0.6970424876645176,0.6775882446088387,0.6311723205582194,0.606375991604082,0.6004341725091483,0.5944843720243469,0.584396566286294,0.5791531682959882,0.5644287696335184,0.5599168498765569"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU (세부2)에너지환경 대응형 복합 외피 창호/공조 시스템 기술 1415104261.0 2.01e+19 NFEC-2011-01-135822 2009.0 2009.0 N38 지식경제부 U40005 에너지자원기술개발지원 ZA13580 50218.0 기타 에너지기술 41000.0 기존건물 수명연장 기술 M99 기타 에너지/자원 nan nan nan nan,"0.8168298160925714,0.683071647037205,0.6620584540088409,0.6408779701941123,0.6404581531490148,0.6217796070821314,0.6194388205766109,0.613970072064775,0.6114474232748213,0.6004341725091483"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 유틸리티 기반 상수도시스템 에너지 효율화 및 모니터링 기술 개발 1485016136.0 2.02e+19 NFEC-2019-10-258493 2019.0 2019.0 P23 환경부 B014 글로벌탑환경기술개발사업 ZA13580 10411.0 기타 정보기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EH0202 정수장 효율향상/고도처리기술 nan nan nan nan,"0.676471554456059,0.6186821982410097,0.6114474232748213,0.6072340187356126,0.6071243670875844,0.6042054443932352,0.5783055612116889,0.5744475159520528,0.5700773591503107,0.5614512904781985"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU 슬러지 고온 용해 유기산을 외부탄소원으로 하는 수직형 MBR 고도하수처리기술 개발 1480002837.0 2.01e+19 NFEC-2011-01-133971 2003.0 2003.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50000.0 ET분야 30000.0 <비전Ⅲ. 환경/에너지 프론티어 진흥> N 환경 nan nan nan nan,"0.7902721946434286,0.674578446797897,0.6311723205582194,0.6278589104637513,0.6146172598081806,0.613970072064775,0.5878537114775029,0.5837517909241191,0.5786554720717465,0.5744475159520528"
(주)대우건설,흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 대한민국 1480002539.0 흡착/촉매공정을 이용한 배출가스 질소산화물 및 다이옥신류 동시처리 공정개발 김병환EQU Bio magnetite를 이용한 고도하수처리 1480001273.0 2.01e+19 NFEC-2009-03-069879 2006.0 2005.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50000.0 ET분야 30000.0 <비전Ⅲ. 환경/에너지 프론티어 진흥> N 환경 nan nan nan nan,"0.7902721946434286,0.6970424876645176,0.6714599621320779,0.6620584540088409,0.6554925109061552,0.6440401682623345,0.6269635061036777,0.6186821982410097,0.6156894066935275,0.6109717986606911"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 에너지 환경 대응형 복합 외피·창호/공조시스템 기술개발 1415095685.0 2.01e+19 NFEC-2011-01-134058 2009.0 2008.0 N38 지식경제부 200807451400301A 에너지자원기술개발 ZA13580 50218.0 기타 에너지기술 41000.0 기존건물 수명연장 기술 O3 에너지·자원 nan 에너지 효율기술 nan nan,"0.797934929983575,0.7471915601341999,0.6444462554234691,0.6377872519084757,0.5921119923954494,0.5791221262741669,0.5763574987813664,0.566163955053437,0.5582039126668571,0.5562675324819042"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 건설공사장 소음 저감 방안 및 소음도 예측 프로그램 개발 1485007933.0 2.01e+19 NFEC-2011-01-135823 2009.0 2009.0 N34 환경부 1 차세대 핵심환경기술개발 ZA13580 50115.0 환경관리·정보 및 시스템기술 30700.0 위해성 관리를 통한 환경보건기술 O05 소음/진동관리 nan nan nan nan,"0.7719321269745595,0.627941023418301,0.6162493788256422,0.5988774895966081,0.5834412473259967,0.5827106164382088,0.5788308398166524,0.5619286462716598,0.5562675324819042,0.5518615205549746"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 고성능 다기능 콘크리트 개발 및 활용기술 1615000891.0 2.01e+19 NFEC-2011-01-134331 2010.0 2009.0 N17 국토해양부 31 건설기술혁신사업 ZA13580 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 P04 건설시공/재료 nan nan nan nan,"0.7507885023880189,0.6045187120371991,0.5952844244628508,0.5894482417655919,0.5791221262741669,0.5762648173266743,0.5701324570756551,0.553471501336559,0.5518615205549746,0.5489352277321836"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 고농도 유기성 바이오매스의 선택적 고율 혐기성공정 적용을 통한 바이오 가스 발전 1415079941.0 2.01e+19 NFEC-2009-10-074531 2007.0 2007.0 38 산업자원부 2.01E+13 신재생에너지기술개발 ZA13580 50216.0 바이오에너지 기술 31600.0 바이오에너지기술 O5 에너지·자원 nan 신·재생에너지 nan nan,"0.7683828276276058,0.6186888129228915,0.6097720390576503,0.6096001661618751,0.5849645723865825,0.5763574987813664,0.5749551436338182,0.5733405248471294,0.5644799312212025,0.5353180626225086"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 저에너지 건물 구현을 위한 융복합기술 실증사업 1415114738.0 2.01e+19 NFEC-2011-11-150594 2011.0 2010.0 N38 지식경제부 200807451400301A 에너지자원기술개발지원 ZA13580 50211.0 에너지소재 기술 31300.0 에너지 소재기술 M05 전력IT nan nan nan nan,"0.726438500560902,0.6494259558212058,0.6444462554234691,0.6191851753602369,0.5952844244628508,0.5766459646599903,0.5683929533161248,0.5678636181503167,0.5644799312212025,0.5619286462716598"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 수영용수 수준의 하수 고도처리를 위한 I3 system 실용화 1480002535.0 2.01e+19 NFEC-2011-01-133924 2006.0 2006.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50113.0 수질오염처리 및 재이용기술 30200.0 수질관리 및 수자원 확보기술 N2 환경 nan 환경오염제어·관리기술 nan nan,"0.7687336340836924,0.6678085799920956,0.6102584735668934,0.5975916639546168,0.5847348916512045,0.5756377929081345,0.5678636181503167,0.5615592065246249,0.5557892648727742,0.5396777415781755"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU (세부2)에너지환경 대응형 복합 외피 창호/공조 시스템 기술 1415104261.0 2.01e+19 NFEC-2011-01-135822 2009.0 2009.0 N38 지식경제부 U40005 에너지자원기술개발지원 ZA13580 50218.0 기타 에너지기술 41000.0 기존건물 수명연장 기술 M99 기타 에너지/자원 nan nan nan nan,"0.797934929983575,0.7299716003338604,0.6494259558212058,0.6266675940632924,0.6045187120371991,0.5849645723865825,0.5827106164382088,0.5761526650745235,0.5741602347710556,0.5733651371174288"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 유틸리티 기반 상수도시스템 에너지 효율화 및 모니터링 기술 개발 1485016136.0 2.02e+19 NFEC-2019-10-258493 2019.0 2019.0 P23 환경부 B014 글로벌탑환경기술개발사업 ZA13580 10411.0 기타 정보기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EH0202 정수장 효율향상/고도처리기술 nan nan nan nan,"0.7655321986904553,0.604241717688704,0.5815544658343165,0.5791476768378113,0.5733651371174288,0.5710880434740304,0.5701324570756551,0.5683929533161248,0.566163955053437,0.5354359250857752"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU 슬러지 고온 용해 유기산을 외부탄소원으로 하는 수직형 MBR 고도하수처리기술 개발 1480002837.0 2.01e+19 NFEC-2011-01-133971 2003.0 2003.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50000.0 ET분야 30000.0 <비전Ⅲ. 환경/에너지 프론티어 진흥> N 환경 nan nan nan nan,"0.7699402185888475,0.7657159358595599,0.6099122930131659,0.6045875855510161,0.5975916639546168,0.5921119923954494,0.5794682237702072,0.5766459646599903,0.5761526650745235,0.5714432503922622"
(주)대우건설,마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 대한민국 1485006192.0 마이크로파를 이용한 하수슬러지 전처리 및 감량화 공정 실증연구 홍승모EQU Bio magnetite를 이용한 고도하수처리 1480001273.0 2.01e+19 NFEC-2009-03-069879 2006.0 2005.0 34 환경부 2.60E+15 차세대핵심환경기술개발 ZA13580 50000.0 ET분야 30000.0 <비전Ⅲ. 환경/에너지 프론티어 진흥> N 환경 nan nan nan nan,"0.7699402185888475,0.7338612152038364,0.6678085799920956,0.6377872519084757,0.6266675940632924,0.6191851753602369,0.5997655278559973,0.5894482417655919,0.5815544658343165,0.5788308398166524"
(주)대우건설,슬러지 고온 용해 유기산을 외부탄소원으로 하는 수직형 MBR 고도하수처리기술 개발 대한민국 1480002317.0 슬러지 고온 용해 유기산을 외부탄소원으로 하는 수직형 MBR 고도하수처리기술 개발 이의신EQU 에너지 환경 대응형 복합 외피·창호/공조시스템 기술개발 1415095685.0 2.01e+19 NFEC-2011-01-134058 2009.0 2008.0 N38 지식경제부 200807451400301A 에너지자원기술개발 ZA13580 50218.0 기타 에너지기술 41000.0 기존건물 수명연장 기술 O3 에너지·자원 nan 에너지 효율기술 nan nan,"0.8291011614283403,0.7498066337978563,0.699593874162896,0.6898202079519054,0.6432905960523074,0.6375382551912003,0.6306075803623522,0.6213812353268644,0.6199049558386182,0.5059484905243429"
