,BusinessNum,cmpCd,cmpNm,cmpScl,criGrd,accDate,grdDesc
6637,7228707279,,,,,,
6638,1648108522,,,,,,
6639,2158605290,,,,,,
6640,5208608118,,,,,,
6641,5038103445,,,,,,
6642,3898706370,,,,,,
6643,3928708745,,,,,,
6644,6098105792,,,,,,
6645,8058600997,,,,,,
6646,2158603920,,,,,,
6647,1388105038,,,,,,
6648,5048103660,,,,,,
6649,2718602640,,,,,,
6650,1208609745,1348322,굿텔레콤,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
6651,2068603149,,,,,,
6652,3608802588,,,,,,
6653,8693507824,,,,,,
6654,1138109853,,,,,,
6655,3138708296,,,,,,
6656,3148108227,,,,,,
6657,1138609232,,,,,,
6658,1048607592,4058773,케이제이액셀,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6659,6218605206,5994960,아성엔지니어링,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6660,1068100876,,,,,,
6661,2038607637,,,,,,
6662,1098603741,5864988,고원시스템,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6663,4128102581,,,,,,
6664,2058806175,,,,,,
6665,6178104450,,,,,,
6666,1808108899,,,,,,
6667,3088708575,,,,,,
6668,4888803845,,,,,,
6669,1298609643,,,,,,
6670,1168102867,,,,,,
6671,1208206470,,,,,,
6672,6538804994,,,,,,
6673,1178100275,,,,,,
6674,8288804759,,,,,,
6675,4022109304,,,,,,
6676,1228600613,,,,,,
6677,8968600318,,,,,,
6678,6588107470,,,,,,
6679,1058705300,3751153,신원지엘에스,중견기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6680,1018100111,,,,,,
6681,1088104322,,,,,,
6682,4098607677,,,,,,
6683,1138605366,4135409,지젠소프트,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
6684,5078101988,,,,,,
6685,8498802492,,,,,,
6686,1050200076,,,,,,
6687,4168101042,,,,,,
6688,5528802351,,,,,,
6689,5148106225,,,,,,
6690,1058601248,1442673,노하우전기통신,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
6691,2318609662,,,,,,
6692,1218600921,,,,,,
6693,6138107649,5882037,주영건설,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6694,1058705067,,,,,,
6695,3018104191,,,,,,
6696,1208100732,,,,,,
6697,1058702385,,,,,,
6698,1101603716,,,,,,
6699,1058609318,2185936,나원모드,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6700,1058609318,2185936,(주)나원모드,중소기업,B3,2022-02-15,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6701,5028102035,,,,,,
6702,3178101579,2754592,우신정보통신,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6703,4048104167,,,,,,
6704,2248103364,,,,,,
6705,5128107583,,,,,,
6706,2208806982,,,,,,
6707,1298805382,,,,,,
6708,2648100940,,,,,,
6709,1018105841,,,,,,
6710,2648107380,,,,,,
6711,1118609772,,,,,,
6712,1370407597,,,,,,
6713,3048106603,,,,,,
6714,6138109583,,,,,,
6715,4768604729,,,,,,
6716,1260104327,,,,,,
6717,1368106244,,,,,,
6718,1198602774,,,,,,
6719,3178107501,,,,,,
6720,6758808382,,,,,,
6721,1148701975,,,,,,
6722,8998708313,,,,,,
6723,2648102753,,,,,,
6724,1278603583,,,,,,
6725,6092207807,,,,,,
6726,5898700849,6511599,넥스트키,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6727,1050802224,,,,,,
6728,1170307289,,,,,,
6729,1058706500,,,,,,
6730,1468705270,,,,,,
6731,4028101580,,,,,,
6732,2648105600,,,,,,
6733,2118702832,,,,,,
6734,3128108872,,,,,,
6735,1378605384,,,,,,
6736,2208802869,,,,,,
6737,2098803832,6654038,(주)인사이터,중소기업,A3,2022-05-15,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
6738,5040902114,,,,,,
6739,1121808045,,,,,,
6740,4208702539,,,,,,
6741,5158106180,,,,,,
6742,4938600611,,,,,,
6743,2068105765,,,,,,
6744,3278700803,6407529,닷,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
6745,8178603385,,,,,,
6746,5038102523,,,,,,
6747,3168105658,3691733,서일플랜트,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6748,1098108406,1625115,한일콘(주),중소기업,C2,2022-02-15,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6749,2118706887,,,,,,
6750,1138602686,,,,,,
6751,1138608346,,,,,,
6752,1180603979,,,,,,
6753,2098107239,2783274,에디샵,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6754,6211907679,,,,,,
6755,2248101083,,,,,,
6756,2108105769,,,,,,
6757,1018609851,,,,,,
6758,6158101833,,,,,,
6759,6028707691,,,,,,
6760,3058603483,,,,,,
6761,1128107834,,,,,,
6762,4418704341,,,,,,
6763,1138609830,,,,,,
6764,2108109216,,,,,,
6765,1018604104,3316391,(주)미래엔에듀파트너,중소기업,B1,2021-12-31,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6766,7328106201,,,,,,
6767,4022000075,,,,,,
6768,5268104396,,,,,,
6769,4018107879,,,,,,
6770,4028107998,,,,,,
6771,6668601980,,,,,,
6772,3148100615,,,,,,
6773,2618107988,,,,,,
6774,1058703375,,,,,,
6775,1208109353,,,,,,
6776,1138600332,,,,,,
6777,4368607581,,,,,,
6778,2028507237,,,,,,
6779,5048101685,4043891,태성씨앤씨,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6780,6298103360,,,,,,
6781,3018108331,1920994,디자인명성,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6782,2933500676,,,,,,
6783,4118105412,,,,,,
6784,6178602012,,,,,,
6785,7108806663,,,,,,
6786,5218608776,,,,,,
6787,3998108228,,,,,,
6788,6108106358,,,,,,
6789,1198105696,,,,,,
6790,4088108771,,,,,,
6791,2118604573,,,,,,
6792,1818603168,,,,,,
6793,3018101879,,,,,,
6794,2148806017,,,,,,
6795,4038105313,,,,,,
6796,2018108391,,,,,,
6797,2118609867,,,,,,
6798,1308704054,,,,,,
6799,6052508486,,,,,,
6800,3408105350,,,,,,
6801,1198607966,,,,,,
6802,4128108593,,,,,,
6803,3128102023,,,,,,
6804,2018601556,,,,,,
6805,1258102775,,,,,,
6806,1318600450,,,,,,
6807,1388103321,,,,,,
6808,1191700674,,,,,,
6809,8308708215,,,,,,
6810,2148704296,,,,,,
6811,6018103666,,,,,,
6812,8528108547,,,,,,
6813,3378608577,,,,,,
6814,6168602746,,,,,,
6815,1208806062,,,,,,
6816,2228105258,,,,,,
6817,1108101770,,,,,,
6818,8748708489,,,,,,
6819,1058705064,3674381,원앤온니에이엠씨,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
6820,1348101884,1807366,씨월드정보기술,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
6821,2648102627,,,,,,
6822,1059906623,,,,,,
6823,1018106256,,,,,,
6824,1283600230,,,,,,
6825,2958704244,,,,,,
6826,2018602768,,,,,,
6827,1198104196,,,,,,
6828,1108101891,,,,,,
6829,1081100472,,,,,,
6830,2298109133,,,,,,
6831,1371408414,,,,,,
6832,6138101281,,,,,,
6833,8838609403,,,,,,
6834,6538100917,,,,,,
6835,2278509728,2355606,(주)이랜드월드_속초컨싱턴호텔,대기업,B1,2022-05-15,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6836,2148708573,,,,,,
6837,5798102600,,,,,,
6838,6208501019,,,,,,
6839,1112809437,,,,,,
6840,2118604510,,,,,,
6841,1238600907,,,,,,
6842,4170604689,,,,,,
6843,3148107343,,,,,,
6844,6098109888,,,,,,
6845,1578603211,,,,,,
6846,6168103080,,,,,,
6847,1058704621,,,,,,
6848,5948104446,,,,,,
6849,5088109689,,,,,,
6850,1198602358,,,,,,
6851,6278106092,6527562,삼공플러스,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
6852,5048101640,,,,,,
6853,6188102564,,,,,,
6854,1058704900,,,,,,
6855,4778603768,,,,,,
6856,7118601146,,,,,,
6857,7158604562,,,,,,
6858,2208701519,,,,,,
6859,2208700301,3689155,헤브론스타,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6860,1238105633,,,,,,
6861,2170400172,,,,,,
6862,1208700854,,,,,,
6863,3808108770,9023926,(주)팀더블유,중소기업,C3,2022-02-15,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
6864,1048106726,,,,,,
6865,1078703684,,,,,,
6866,1368100289,1311944,중앙건설,중견기업,A2,2022-07-19,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준"
6867,1130100121,,,,,,
6868,6168601505,,,,,,
6869,6098609175,,,,,,
6870,8028703419,,,,,,
6871,5758805192,,,,,,
6872,1098602809,,,,,,
6873,4028108947,,,,,,
6874,2258104128,,,,,,
6875,5078606826,,,,,,
6876,3738809969,,,,,,
6877,5038103806,,,,,,
6878,1528802766,,,,,,
6879,6178102249,,,,,,
6880,3018109928,,,,,,
6881,5518708364,,,,,,
6882,2068104056,,,,,,
6883,1488609272,,,,,,
6884,5888802719,,,,,,
6885,8088705186,,,,,,
6886,6948701384,,,,,,
6887,1138109007,,,,,,
6888,2148803868,,,,,,
6889,1258105232,,,,,,
6890,2448104572,,,,,,
6891,1208801786,,,,,,
6892,2148106572,,,,,,
6893,1018108101,,,,,,
6894,8708503815,6556067,레고켐바이오사이언스서울점,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6895,8611802014,,,,,,
6896,1058703892,,,,,,
6897,6138101276,,,,,,
6898,2208602068,,,,,,
6899,1088108941,,,,,,
6900,5080202287,,,,,,
6901,5968601657,,,,,,
6902,1148700881,,,,,,
6903,2068602904,,,,,,
6904,1078705865,,,,,,
6905,1058103461,,,,,,
6906,2118709273,,,,,,
6907,4028101443,,,,,,
6908,2298207780,,,,,,
6909,4028107912,,,,,,
6910,5258709113,,,,,,
6911,6458707396,,,,,,
6912,5028105665,,,,,,
6913,3368108678,,,,,,
6914,8738603876,,,,,,
6915,1028207229,1226326,녹색교통운동,기타(비영리법인),B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6916,4178103003,,,,,,
6917,2268102484,,,,,,
6918,5048102425,3203915,엘아이엔씨,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
6919,1178106493,,,,,,
6920,2948800935,,,,,,
6921,5138104706,,,,,,
6922,2208604913,,,,,,
6923,2108106762,,,,,,
6924,5468603106,,,,,,
6925,1048100971,,,,,,
6926,1358605648,,,,,,
6927,1048103525,1696144,일양익스프레스,중소기업,A2,2022-07-19,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준"
6928,3048102089,,,,,,
6929,6218105184,,,,,,
6930,4038608021,,,,,,
6931,5688807856,,,,,,
6932,4308807922,8115440,스카이홀딩스,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6933,2068605325,,,,,,
6934,1188105632,,,,,,
6935,3038108057,,,,,,
6936,1058108796,1368423,엠웍스,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6937,8538703625,,,,,,
6938,1058500162,6852808,(주)우리은행,중소기업,NG,2022-02-24,자료 불충분 및 제한으로 인한 등급부재
6939,1128101564,,,,,,
6940,6328104230,,,,,,
6941,4168509419,2393677,봉화연향지점,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
6942,2648106602,,,,,,
6943,1058701696,,,,,,
6944,4318107345,,,,,,
6945,2718804999,,,,,,
6946,6108505193,,,,,,
6947,2118804966,,,,,,
6948,8878806215,,,,,,
6949,6055009170,,,,,,
6950,1238100488,,,,,,
6951,1051408339,,,,,,
6952,1058606188,1284317,리얼타임비쥬얼,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
6953,6288608014,,,,,,
6954,6158104268,,,,,,
6955,6208100251,,,,,,
6956,1244701273,,,,,,
6957,1058701108,,,,,,
6958,1058705533,,,,,,
6959,2628102335,,,,,,
6960,1058705249,6853832,넥스트모바일스,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
6961,1108109383,,,,,,
6962,4128108007,,,,,,
6963,8338606098,,,,,,
6964,1968602195,,,,,,
6965,3148108733,,,,,,
6966,1208701492,,,,,,
6967,6198106930,,,,,,
6968,5698107335,,,,,,
6969,3428809930,,,,,,
6970,4158103572,,,,,,
6971,5678104224,,,,,,
6972,1058703011,,,,,,
6973,8301106033,,,,,,
6974,7148707105,,,,,,
6975,5028603944,4120581,디지비데이터시스템,중견기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
6976,7288809715,,,,,,
6977,1288108797,,,,,,
6978,4028103371,,,,,,
6979,1558108843,,,,,,
6980,6168104869,,,,,,
6981,1298108315,,,,,,
6982,1068101296,,,,,,
6983,8338109560,,,,,,
6984,5538607855,,,,,,
6985,3788805836,,,,,,
6986,5698107268,,,,,,
6987,1788706013,,,,,,
6988,2098109523,2711671,(주)비즈굿데이타,중소기업,B2,2022-05-15,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
6989,1448104811,,,,,,
6990,6248608487,8470652,인문이엔씨,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
6991,5048102429,,,,,,
6992,1380308043,,,,,,
6993,4028109235,,,,,,
6994,3418602336,,,,,,
6995,8298101004,,,,,,
6996,1058101949,,,,,,
6997,2218809967,,,,,,
6998,7128607337,,,,,,
6999,2068103702,1160986,케이씨에이손해사정(주),대기업,NG,2022-05-15,자료 불충분 및 제한으로 인한 등급부재
7000,5598804222,,,,,,
7001,1058103219,,,,,,
7002,3198608735,,,,,,
7003,2138601793,,,,,,
7004,3018608020,,,,,,
7005,5028101730,,,,,,
7006,3798600867,,,,,,
7007,1198601322,,,,,,
7008,1101806449,,,,,,
7009,2910106288,,,,,,
7010,6058609253,,,,,,
7011,1208709293,,,,,,
7012,2218107036,,,,,,
7013,6758802507,,,,,,
7014,2090305271,,,,,,
7015,1058606119,,,,,,
7016,8308103110,,,,,,
7017,6138103706,,,,,,
7018,1058104911,,,,,,
7019,5528703886,,,,,,
7020,1148603862,,,,,,
7021,7078800286,,,,,,
7022,1071104622,,,,,,
7023,1991904485,,,,,,
7024,6138107537,1743636,신라조경,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
7025,6178101820,,,,,,
7026,1448106475,,,,,,
7027,2210208900,,,,,,
7028,1148600821,,,,,,
7029,2048106571,,,,,,
7030,3013104682,,,,,,
7031,2090204885,,,,,,
7032,1018603523,,,,,,
7033,3128108483,,,,,,
7034,3018103682,,,,,,
7035,1138600914,,,,,,
7036,2708803244,,,,,,
7037,1858603980,,,,,,
7038,7048705923,,,,,,
7039,1078701911,,,,,,
7040,1058604401,1326474,(주)에이치앤홀딩스,중소기업,B2,2022-02-15,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
7041,2208602558,,,,,,
7042,2018606754,,,,,,
7043,1058605442,,,,,,
7044,1238107713,,,,,,
7045,5048103323,,,,,,
7046,5338707215,8247227,대진전력,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
7047,2878705576,8534765,같다,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
7048,7318601194,,,,,,
7049,3868102834,,,,,,
7050,7628709973,,,,,,
7051,6158707630,,,,,,
7052,4188103353,2725487,(유)육영종합건설,중소기업,B3,2022-04-15,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
7053,6168106439,,,,,,
7054,1058703069,3996822,카리스,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7055,1048601554,,,,,,
7056,1288603867,,,,,,
7057,1058801235,6027274,마플코퍼레이션,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
7058,8618104065,8080527,(주)일박이일,중소기업,C1,2022-01-15,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7059,1208102193,,,,,,
7060,1058608970,,,,,,
7061,2118608662,,,,,,
7062,2212602638,,,,,,
7063,4118104569,,,,,,
7064,6168105027,4016236,굿모닝텔레콤,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
7065,1010709848,,,,,,
7066,1138600760,,,,,,
7067,1208101246,,,,,,
7068,1058706350,,,,,,
7069,1498101530,,,,,,
7070,1018603474,3692330,(주)예딤,중소기업,B3,2021-12-31,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
7071,1108109078,,,,,,
7072,8158706309,,,,,,
7073,4468808859,,,,,,
7074,3148600232,,,,,,
7075,1058607639,,,,,,
7076,1068603422,,,,,,
7077,1058600705,2252101,비아이엔솔루션,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
7078,2078104491,,,,,,
7079,4188102743,,,,,,
7080,1068708632,,,,,,
7081,4028601038,,,,,,
7082,1218606352,,,,,,
7083,1318601943,,,,,,
7084,2068601496,,,,,,
7085,6978704517,6557899,(주)광진개발,중소기업,C2,2022-03-15,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
7086,1318109006,,,,,,
7087,6298703512,,,,,,
7088,1358107615,,,,,,
7089,8368808094,6743937,베네핏소셜,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7090,3148105657,,,,,,
7091,2308101547,,,,,,
7092,1088107757,,,,,,
7093,1018606591,,,,,,
7094,2208107776,,,,,,
7095,1208603686,,,,,,
7096,2038101520,,,,,,
7097,4128104957,,,,,,
7098,3108605582,,,,,,
7099,3128103791,,,,,,
7100,1130207045,,,,,,
7101,8468709535,,,,,,
7102,1058708245,,,,,,
7103,1078702958,,,,,,
7104,2068106339,,,,,,
7105,5028102900,,,,,,
7106,2078105624,,,,,,
7107,3718604027,,,,,,
7108,1138102165,,,,,,
7109,1058705635,,,,,,
7110,1058704520,,,,,,
7111,1078809405,,,,,,
7112,2094404434,,,,,,
7113,1448105876,,,,,,
7114,1068102474,,,,,,
7115,2208706699,,,,,,
7116,5148104498,,,,,,
7117,1248108049,,,,,,
7118,7478106349,,,,,,
7119,1388109521,3909921,에스지씨,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
7120,6428703066,,,,,,
7121,5068104917,,,,,,
7122,1238100101,,,,,,
7123,1052008018,,,,,,
7124,1078603442,,,,,,
7125,1378606249,,,,,,
7126,1058700746,,,,,,
7127,1488806812,,,,,,
7128,1308101692,,,,,,
7129,1058709946,,,,,,
7130,1054207368,,,,,,
7131,3030103434,,,,,,
7132,4088105392,,,,,,
7133,6638102802,,,,,,
7134,2018102831,,,,,,
7135,3018601256,,,,,,
7136,1298606667,,,,,,
7137,1058703113,,,,,,
7138,1318100975,,,,,,
7139,5158103298,,,,,,
7140,3058109484,,,,,,
7141,3748704747,,,,,,
7142,3188109041,,,,,,
7143,1058704077,4078860,헬스허브,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
7144,1058601672,,,,,,
7145,2118804075,,,,,,
7146,1138704963,,,,,,
7147,1058107993,,,,,,
7148,1148601808,1988289,네오드림스,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
7149,4518801169,,,,,,
7150,1058708002,,,,,,
7151,2658700634,,,,,,
7152,2258107417,,,,,,
7153,5028108000,,,,,,
7154,6878601608,,,,,,
7155,6158102938,,,,,,
7156,1191503809,,,,,,
7157,1051905158,,,,,,
7158,1048603210,,,,,,
7159,5088109880,,,,,,
7160,1108100641,,,,,,
7161,5168106088,,,,,,
7162,6061408260,,,,,,
7163,3138108727,,,,,,
7164,6178108698,,,,,,
7165,1308608798,3316506,두원전자통신,중소기업,A1,2022-07-19,"최상위의 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 극히 낮으며, 현 단계에서 합리적으로 예측가능한 장래의 어떠한 환경변화에도 대처 가능한 초우량의 신용"
7166,4138108284,,,,,,
7167,1998103030,,,,,,
7168,5998105429,,,,,,
7169,4028101388,,,,,,
7170,5498805566,,,,,,
7171,1308600531,,,,,,
7172,1078705499,,,,,,
7173,7438108996,,,,,,
7174,2038104158,,,,,,
7175,4718607057,,,,,,
7176,2068102255,,,,,,
7177,1428101307,,,,,,
7178,3238701534,8727262,에이브랩스,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
7179,6168608918,,,,,,
7180,5028602078,,,,,,
7181,1108103082,,,,,,
7182,1058704620,,,,,,
7183,5210307570,,,,,,
7184,6408107091,,,,,,
7185,2208207512,,,,,,
7186,4028102824,,,,,,
7187,1273008935,,,,,,
7188,6398605620,8873685,조광벤처스,중소기업,NG,2022-07-19,지급불능 상태의 매우 취약한 신용능력을 나타내어 적기 상환능력이 전무한 수준
7189,3728107534,,,,,,
7190,1058604153,,,,,,
7191,2118804067,3195688,이트리얼,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
7192,2128109568,1495915,베리어스위너,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7193,6168106578,,,,,,
7194,1248707653,,,,,,
7195,1348101956,,,,,,
7196,1148608432,,,,,,
7197,8098103938,,,,,,
7198,2228101016,,,,,,
7199,4968805722,,,,,,
7200,2208108054,,,,,,
7201,1358606078,,,,,,
7202,1262603230,,,,,,
7203,1208103161,,,,,,
7204,2098206974,,,,,,
7205,5088107333,,,,,,
7206,5268708011,6531455,덱스컨설팅,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7207,1058607751,2978887,프라임커머스,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
7208,1058607751,2978887,(주)프라임커머스,중소기업,B1,2022-02-15,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
7209,4378709277,,,,,,
7210,1341403476,,,,,,
7211,2158109953,,,,,,
7212,5048100970,1818310,혁신이앤씨,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
7213,1198107439,,,,,,
7214,4098603552,,,,,,
7215,1048102679,,,,,,
7216,2208602260,,,,,,
7217,1348104199,,,,,,
7218,6168100593,,,,,,
7219,6178105826,2255506,(주)동우소방,중소기업,C1,2022-04-15,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
7220,7048108803,,,,,,
